Incident Date,State,City Or County,Day,Day of week,Month,Weekend,Holiday
2020-12-31,Florida,West Palm Beach,31,3,12,0,0
2020-12-31,New York,Rochester,31,3,12,0,0
2020-12-31,Florida,Jacksonville,31,3,12,0,0
2020-12-31,Indiana,Indianapolis,31,3,12,0,0
2020-12-31,Arizona,Phoenix,31,3,12,0,0
2020-12-31,Missouri,Saint Louis,31,3,12,0,0
2020-12-31,Kentucky,Louisville,31,3,12,0,0
2020-12-31,Arizona,Phoenix,31,3,12,0,0
2020-12-31,Michigan,Southgate,31,3,12,0,0
2020-12-31,Texas,Beaumont,31,3,12,0,0
2020-12-31,Illinois,Chicago,31,3,12,0,0
2020-12-31,Pennsylvania,Norristown,31,3,12,0,0
2020-12-31,Washington,Spokane,31,3,12,0,0
2020-12-31,Pennsylvania,Philadelphia,31,3,12,0,0
2020-12-31,Michigan,Detroit,31,3,12,0,0
2020-12-31,Kansas,Topeka,31,3,12,0,0
2020-12-31,Indiana,Indianapolis,31,3,12,0,0
2020-12-31,Georgia,Atlanta (Doraville),31,3,12,0,0
2020-12-31,Colorado,Ignacio,31,3,12,0,0
2020-12-31,Texas,San Antonio,31,3,12,0,0
2020-12-31,South Carolina,Columbia,31,3,12,0,0
2020-12-31,Texas,Houston,31,3,12,0,0
2020-12-31,Indiana,Plymouth,31,3,12,0,0
2020-12-31,Florida,Miami,31,3,12,0,0
2020-12-31,New York,Syracuse,31,3,12,0,0
2020-12-31,Virginia,Culpeper,31,3,12,0,0
2020-12-31,Texas,La Marque,31,3,12,0,0
2020-12-31,New York,Corona (Queens),31,3,12,0,0
2020-12-31,Virginia,Richmond,31,3,12,0,0
2020-12-31,California,San Jose,31,3,12,0,0
2020-12-31,Tennessee,Nashville,31,3,12,0,0
2020-12-31,Texas,Dallas,31,3,12,0,0
2021-01-09,Illinois,Evanston,9,5,1,1,0
2021-01-24,Indiana,Indianapolis,24,6,1,1,0
2021-02-02,Oklahoma,Muskogee,2,1,2,0,0
2021-03-13,Indiana,Indianapolis,13,5,3,1,0
2021-03-16,Georgia,Acworth,16,1,3,0,0
2021-03-22,Colorado,Boulder,22,0,3,0,0
2021-03-28,Maryland,Essex,28,6,3,1,0
2021-03-31,California,Orange,31,2,3,0,0
2021-04-03,Texas,Allen,3,5,4,1,0
2021-04-07,South Carolina,Rock Hill,7,2,4,0,0
2021-04-15,Indiana,Indianapolis,15,3,4,0,0
2021-04-28,North Carolina,Boone,28,2,4,0,0
2021-05-09,Colorado,Colorado Springs,9,6,5,1,0
2021-05-24,Ohio,West Jefferson,24,0,5,0,0
2021-05-26,California,San Jose,26,2,5,0,0
2021-06-15,Illinois,Chicago,15,1,6,0,0
2021-07-20,Texas,Jacksonville,20,1,7,0,0
2021-07-25,California,Wasco,25,6,7,1,0
2021-09-05,Texas,Houston,5,6,9,1,0
2021-09-05,Florida,Lakeland,5,6,9,1,0
2021-09-12,Minnesota,Saint Paul,12,6,9,1,0
2021-09-25,Tennessee,Athens,25,5,9,1,0
2021-10-20,Michigan,Farwell,20,2,10,0,0
2021-10-21,Washington,Tacoma,21,3,10,0,0
2021-11-14,Arizona,Tucson,14,6,11,1,0
2021-11-28,California,Lancaster,28,6,11,1,0
2021-11-30,Michigan,Oxford,30,1,11,0,0
2021-12-27,Colorado,Denver,27,0,12,0,0
2022-01-01,Maryland,Baltimore,1,5,1,1,0
2022-01-01,Maryland,Baltimore,1,5,1,1,0
2022-01-01,Pennsylvania,Philadelphia,1,5,1,1,0
2022-01-02,Louisiana,Shreveport,2,6,1,1,0
2022-01-02,New York,Rochester,2,6,1,1,0
2022-01-02,Illinois,Chicago,2,6,1,1,0
2022-01-02,Wisconsin,Milwaukee,2,6,1,1,0
2022-01-02,Georgia,Forsyth,2,6,1,1,0
2022-01-02,Massachusetts,Boston,2,6,1,1,0
2022-01-02,Florida,Orange Park,2,6,1,1,0
2022-01-03,Tennessee,White Pine,3,0,1,0,0
2022-01-03,Mississippi,Philadelphia,3,0,1,0,0
2022-01-03,Louisiana,New Orleans,3,0,1,0,0
2022-01-03,California,Los Angeles,3,0,1,0,0
2022-01-03,Mississippi,Dixon,3,0,1,0,0
2022-01-04,Mississippi,Jackson,4,1,1,0,0
2022-01-05,Louisiana,Plaquemine,5,2,1,0,0
2022-01-05,New York,Troy,5,2,1,0,0
2022-01-06,Florida,Lehigh Acres,6,3,1,0,0
2022-01-07,Louisiana,Eunice,7,4,1,0,0
2022-01-07,Michigan,Detroit,7,4,1,0,0
2022-01-07,Florida,Orlando,7,4,1,0,0
2022-01-08,Pennsylvania,York,8,5,1,1,0
2022-01-08,Kansas,Larned,8,5,1,1,0
2022-01-08,California,Los Angeles,8,5,1,1,0
2022-01-08,Indiana,Indianapolis,8,5,1,1,0
2022-01-08,Pennsylvania,Philadelphia,8,5,1,1,0
2022-01-08,Alabama,Birmingham,8,5,1,1,0
2022-01-09,Missouri,Joplin,9,6,1,1,0
2022-01-09,Louisiana,Baton Rouge,9,6,1,1,0
2022-01-09,Colorado,Colorado Springs,9,6,1,1,0
2022-01-09,Colorado,Colorado Springs,9,6,1,1,0
2022-01-09,Connecticut,East Hartford,9,6,1,1,0
2022-01-11,Alabama,Anniston,11,1,1,0,0
2022-01-11,Texas,Houston,11,1,1,0,0
2022-01-11,Texas,Dallas,11,1,1,0,0
2022-01-12,Illinois,Chicago,12,2,1,0,0
2022-01-12,Florida,Bunnell,12,2,1,0,0
2022-01-12,Wisconsin,Milwaukee (West Milwaukee),12,2,1,0,0
2022-01-12,Tennessee,Memphis,12,2,1,0,0
2022-01-12,Illinois,Chicago,12,2,1,0,0
2022-01-13,Utah,Salt Lake City (West Valley City),13,3,1,0,0
2022-01-13,Utah,Salt Lake City (West Valley City),13,3,1,0,0
2022-01-13,Texas,Lubbock,13,3,1,0,0
2022-01-13,California,Sacramento,13,3,1,0,0
2022-01-14,Pennsylvania,Philadelphia,14,4,1,0,0
2022-01-14,North Carolina,Raeford,14,4,1,0,0
2022-01-15,Texas,Wilsey,15,5,1,1,0
2022-01-15,North Carolina,Wilmington,15,5,1,1,0
2022-01-15,Massachusetts,Worcester,15,5,1,1,0
2022-01-15,Georgia,Atlanta,15,5,1,1,0
2022-01-15,Texas,Harris (county),15,5,1,1,0
2022-01-15,Texas,Fort Worth,15,5,1,1,0
2022-01-16,Texas,Bovina,16,6,1,1,0
2022-01-16,Montana,Billings,16,6,1,1,0
2022-01-16,Florida,Lake Worth,16,6,1,1,0
2022-01-17,Pennsylvania,Philadelphia,17,0,1,0,1
2022-01-17,Maryland,Dundalk,17,0,1,0,1
2022-01-17,California,Orange Cove,17,0,1,0,1
2022-01-17,Kansas,Wichita,17,0,1,0,1
2022-01-17,Kansas,Wichita,17,0,1,0,1
2022-01-17,Louisiana,Baton Rouge,17,0,1,0,1
2022-01-17,Alabama,Northport,17,0,1,0,1
2022-01-17,Ohio,Cincinnati (Arlington Heights),17,0,1,0,1
2022-01-17,South Carolina,Florence,17,0,1,0,1
2022-01-18,Illinois,Chicago,18,1,1,0,0
2022-01-18,Texas,Diboll,18,1,1,0,0
2022-01-18,California,Pasadena,18,1,1,0,0
2022-01-18,Texas,Houston,18,1,1,0,0
2022-01-18,Texas,Crosby,18,1,1,0,0
2022-01-18,Texas,Crosby,18,1,1,0,0
2022-01-18,Texas,Crosby,18,1,1,0,0
2022-01-19,Georgia,Macon,19,2,1,0,0
2022-01-19,Ohio,Cleveland,19,2,1,0,0
2022-01-19,Virginia,Portsmouth,19,2,1,0,0
2022-01-19,Pennsylvania,Pittsburgh,19,2,1,0,0
2022-01-22,Texas,Mesquite,22,5,1,1,0
2022-01-22,Florida,Orlando,22,5,1,1,0
2022-01-22,Arizona,Phoenix,22,5,1,1,0
2022-01-22,Pennsylvania,Philadelphia,22,5,1,1,0
2022-01-23,New Mexico,Albuquerque,23,6,1,1,0
2022-01-23,Missouri,O Fallon,23,6,1,1,0
2022-01-23,North Carolina,Rocky Mount,23,6,1,1,0
2022-01-24,Texas,North Richland Hills,24,0,1,0,0
2022-01-24,Ohio,Somerville,24,0,1,0,0
2022-01-25,New York,New Rochelle,25,1,1,0,0
2022-01-25,New York,Buffalo,25,1,1,0,0
2022-01-26,Pennsylvania,Philadelphia,26,2,1,0,0
2022-01-26,Maryland,Oxon Hill,26,2,1,0,0
2022-01-26,North Carolina,Kinston,26,2,1,0,0
2022-01-26,New Mexico,Albuquerque,26,2,1,0,0
2022-01-27,District of Columbia,Washington,27,3,1,0,0
2022-01-27,Missouri,Kansas City,27,3,1,0,0
2022-01-27,Louisiana,Shreveport,27,3,1,0,0
2022-01-27,Georgia,Atlanta,27,3,1,0,0
2022-01-27,Florida,Tallahassee,27,3,1,0,0
2022-01-27,Missouri,Houston,27,3,1,0,0
2022-01-27,Ohio,Columbus,27,3,1,0,0
2022-01-28,Tennessee,Goodlettsville,28,4,1,0,0
2022-01-28,Alabama,Birmingham,28,4,1,0,0
2022-01-29,Kansas,Kansas City,29,5,1,1,0
2022-01-29,Illinois,Chicago,29,5,1,1,0
2022-01-29,South Carolina,Lexington,29,5,1,1,0
2022-01-29,Alabama,Valley (Langdale),29,5,1,1,0
2022-01-30,Florida,Vero Beach,30,6,1,1,0
2022-01-30,Texas,Waco,30,6,1,1,0
2022-01-31,California,San Diego,31,0,1,0,0
2022-02-01,Minnesota,Minneapolis (Richfield),1,1,2,0,0
2022-02-01,Indiana,Indianapolis,1,1,2,0,0
2022-02-01,Louisiana,Monroe,1,1,2,0,0
2022-02-01,Maryland,Greenbelt,1,1,2,0,0
2022-02-01,North Carolina,Greensboro,1,1,2,0,0
2022-02-02,California,Los Angeles,2,2,2,0,0
2022-02-02,Arkansas,Fort Smith,2,2,2,0,0
2022-02-02,Vermont,Danby,2,2,2,0,0
2022-02-03,Virginia,Hopewell,3,3,2,0,0
2022-02-03,Texas,Willis,3,3,2,0,0
2022-02-04,Tennessee,Memphis,4,4,2,0,0
2022-02-04,California,Santa Maria,4,4,2,0,0
2022-02-04,Arizona,El Mirage,4,4,2,0,0
2022-02-05,Mississippi,Greenville,5,5,2,1,0
2022-02-05,Alabama,Birmingham (Center Point),5,5,2,1,0
2022-02-05,Maryland,Columbia,5,5,2,1,0
2022-02-05,New Mexico,Las Cruces,5,5,2,1,0
2022-02-05,Kansas,Wichita,5,5,2,1,0
2022-02-06,Louisiana,Shreveport,6,6,2,1,0
2022-02-06,Montana,Billings,6,6,2,1,0
2022-02-06,California,Lynwood,6,6,2,1,0
2022-02-06,South Carolina,Columbia,6,6,2,1,0
2022-02-06,Florida,Sarasota,6,6,2,1,0
2022-02-06,Arizona,Phoenix,6,6,2,1,0
2022-02-07,Florida,Orlando,7,0,2,0,0
2022-02-08,Illinois,Chicago,8,1,2,0,0
2022-02-08,Alabama,Tuscaloosa,8,1,2,0,0
2022-02-08,Missouri,Independence,8,1,2,0,0
2022-02-08,Illinois,Chicago,8,1,2,0,0
2022-02-08,Texas,Garland,8,1,2,0,0
2022-02-08,Florida,Hialeah (Miami Lakes),8,1,2,0,0
2022-02-08,District of Columbia,Washington,8,1,2,0,0
2022-02-09,New York,Troy,9,2,2,0,0
2022-02-09,Minnesota,Minneapolis,9,2,2,0,0
2022-02-09,Florida,Titusville,9,2,2,0,0
2022-02-10,South Carolina,Lancaster,10,3,2,0,0
2022-02-11,District of Columbia,Washington,11,4,2,0,0
2022-02-12,Illinois,Chicago,12,5,2,1,0
2022-02-12,Michigan,Detroit,12,5,2,1,0
2022-02-12,Georgia,Savannah,12,5,2,1,0
2022-02-12,Louisiana,Marrero,12,5,2,1,0
2022-02-12,New Jersey,Jersey City,12,5,2,1,0
2022-02-12,Texas,Fort Worth,12,5,2,1,0
2022-02-12,Texas,Marshall,12,5,2,1,0
2022-02-13,Rhode Island,Johnston,13,6,2,1,0
2022-02-13,Wisconsin,Milwaukee,13,6,2,1,0
2022-02-13,California,San Bernardino,13,6,2,1,0
2022-02-13,Ohio,Cleveland,13,6,2,1,0
2022-02-14,Alabama,Bessemer,14,0,2,0,0
2022-02-14,Tennessee,Memphis,14,0,2,0,0
2022-02-14,Maryland,Baltimore,14,0,2,0,0
2022-02-14,Florida,Hollywood (Miramar),14,0,2,0,0
2022-02-15,North Carolina,Cameron,15,1,2,0,0
2022-02-15,Massachusetts,Quincy,15,1,2,0,0
2022-02-15,Alabama,Mobile,15,1,2,0,0
2022-02-15,Pennsylvania,Lebanon,15,1,2,0,0
2022-02-16,Michigan,Lansing,16,2,2,0,0
2022-02-17,Virginia,Richmond,17,3,2,0,0
2022-02-17,Kansas,Kansas City,17,3,2,0,0
2022-02-17,Kansas,Kansas City,17,3,2,0,0
2022-02-17,Illinois,Kankakee,17,3,2,0,0
2022-02-17,Mississippi,Natchez,17,3,2,0,0
2022-02-17,Illinois,Chicago,17,3,2,0,0
2022-02-18,North Carolina,Charlotte,18,4,2,0,0
2022-02-18,Maryland,Temple Hills (Marlow Heights),18,4,2,0,0
2022-02-18,Ohio,Canton,18,4,2,0,0
2022-02-19,Missouri,Columbia,19,5,2,1,0
2022-02-19,Virginia,Chesapeake,19,5,2,1,0
2022-02-19,Louisiana,Alexandria,19,5,2,1,0
2022-02-19,Texas,Corpus Christi,19,5,2,1,0
2022-02-20,North Carolina,Laurinburg,20,6,2,1,0
2022-02-20,California,Parlier,20,6,2,1,0
2022-02-20,Texas,Waco,20,6,2,1,0
2022-02-20,Alabama,Birmingham,20,6,2,1,0
2022-02-20,Pennsylvania,Reading,20,6,2,1,0
2022-02-20,Alabama,Birmingham,20,6,2,1,0
2022-02-21,Texas,Dallas,21,0,2,0,1
2022-02-21,Louisiana,Marrero,21,0,2,0,1
2022-02-21,Texas,San Antonio,21,0,2,0,1
2022-02-21,Missouri,Kansas City,21,0,2,0,1
2022-02-23,Mississippi,Hazlehurst,23,2,2,0,0
2022-02-23,Texas,Amarillo,23,2,2,0,0
2022-02-23,Arizona,Avondale,23,2,2,0,0
2022-02-24,Texas,Granbury,24,3,2,0,0
2022-02-24,Georgia,Loganville,24,3,2,0,0
2022-02-24,California,Salinas,24,3,2,0,0
2022-02-25,New Mexico,Albuquerque,25,4,2,0,0
2022-02-26,South Carolina,North Charleston,26,5,2,1,0
2022-02-26,California,San Bernardino,26,5,2,1,0
2022-02-26,Missouri,Saint Louis (Jennings),26,5,2,1,0
2022-02-26,Mississippi,Charleston,26,5,2,1,0
2022-02-26,Louisiana,New Orleans,26,5,2,1,0
2022-02-28,California,Sacramento,28,0,2,0,0
2022-02-28,Georgia,Savannah,28,0,2,0,0
2022-02-28,Illinois,Chicago,28,0,2,0,0
2022-02-28,Illinois,Chicago,28,0,2,0,0
2022-03-01,Pennsylvania,Philadelphia,1,1,3,0,0
2022-03-01,Illinois,Chicago,1,1,3,0,0
2022-03-02,South Carolina,Summerville,2,2,3,0,0
2022-03-02,California,Oakland,2,2,3,0,0
2022-03-02,Washington,Seattle,2,2,3,0,0
2022-03-02,Texas,Austin,2,2,3,0,0
2022-03-02,Arizona,Laveen,2,2,3,0,0
2022-03-03,Texas,Midland,3,3,3,0,0
2022-03-03,Louisiana,Shreveport,3,3,3,0,0
2022-03-04,Alabama,Gadsden,4,4,3,0,0
2022-03-04,Louisiana,New Orleans,4,4,3,0,0
2022-03-04,New Mexico,Albuquerque,4,4,3,0,0
2022-03-04,Maryland,Silver Spring (Wheaton),4,4,3,0,0
2022-03-04,New York,Buffalo,4,4,3,0,0
2022-03-05,Georgia,Atlanta,5,5,3,1,0
2022-03-05,Illinois,Decatur,5,5,3,1,0
2022-03-05,Tennessee,Memphis,5,5,3,1,0
2022-03-05,Alabama,Birmingham,5,5,3,1,0
2022-03-05,Florida,Jacksonville,5,5,3,1,0
2022-03-05,Louisiana,Monroe,5,5,3,1,0
2022-03-05,Ohio,Columbus,5,5,3,1,0
2022-03-06,Pennsylvania,Hazleton,6,6,3,1,0
2022-03-06,Virginia,Norfolk,6,6,3,1,0
2022-03-06,Ohio,Columbus,6,6,3,1,0
2022-03-07,Colorado,Denver,7,0,3,0,0
2022-03-07,Iowa,Des Moines,7,0,3,0,0
2022-03-07,Indiana,Indianapolis,7,0,3,0,0
2022-03-07,Indiana,Indianapolis,7,0,3,0,0
2022-03-07,South Carolina,Columbia,7,0,3,0,0
2022-03-08,Texas,Houston,8,1,3,0,0
2022-03-08,Florida,Jacksonville,8,1,3,0,0
2022-03-08,Wisconsin,Milwaukee,8,1,3,0,0
2022-03-09,Alabama,Clanton,9,2,3,0,0
2022-03-09,Colorado,Aurora,9,2,3,0,0
2022-03-09,Florida,Titusville,9,2,3,0,0
2022-03-10,Georgia,Lagrange,10,3,3,0,0
2022-03-10,Oklahoma,Mead,10,3,3,0,0
2022-03-11,North Carolina,Charlotte,11,4,3,0,0
2022-03-11,Colorado,Aurora,11,4,3,0,0
2022-03-11,New York,Rochester,11,4,3,0,0
2022-03-11,Missouri,Butler,11,4,3,0,0
2022-03-11,Missouri,Saint Louis,11,4,3,0,0
2022-03-12,Louisiana,Baton Rouge,12,5,3,1,0
2022-03-12,North Carolina,Bessemer City,12,5,3,1,0
2022-03-12,Michigan,Grand Rapids (Kentwood),12,5,3,1,0
2022-03-12,Pennsylvania,Philadelphia,12,5,3,1,0
2022-03-12,Arizona,Tucson,12,5,3,1,0
2022-03-12,Florida,Jacksonville,12,5,3,1,0
2022-03-12,Texas,Fort Worth (Watauga),12,5,3,1,0
2022-03-12,California,Porterville,12,5,3,1,0
2022-03-12,Florida,Tallahassee,12,5,3,1,0
2022-03-12,Texas,Fort Worth (Watauga),12,5,3,1,0
2022-03-13,Texas,San Antonio,13,6,3,1,0
2022-03-13,North Carolina,Pembroke,13,6,3,1,0
2022-03-13,Arkansas,North Little Rock,13,6,3,1,0
2022-03-13,Wisconsin,Racine,13,6,3,1,0
2022-03-13,Texas,Dallas,13,6,3,1,0
2022-03-13,Kansas,Coffeyville,13,6,3,1,0
2022-03-14,Pennsylvania,Easton,14,0,3,0,0
2022-03-15,Louisiana,New Orleans,15,1,3,0,0
2022-03-15,Pennsylvania,Marcus Hook (Trainer),15,1,3,0,0
2022-03-15,North Carolina,Charlotte,15,1,3,0,0
2022-03-15,Pennsylvania,Chester,15,1,3,0,0
2022-03-15,Washington,Yakima,15,1,3,0,0
2022-03-16,Texas,Houston,16,2,3,0,0
2022-03-16,North Carolina,Goldsboro,16,2,3,0,0
2022-03-17,Pennsylvania,Philadelphia,17,3,3,0,0
2022-03-17,California,Sacramento,17,3,3,0,0
2022-03-17,Texas,Houston,17,3,3,0,0
2022-03-17,Illinois,Hazel Crest,17,3,3,0,0
2022-03-17,Texas,San Angelo,17,3,3,0,0
2022-03-17,Louisiana,New Orleans,17,3,3,0,0
2022-03-18,Colorado,Denver,18,4,3,0,0
2022-03-18,Iowa,Davenport,18,4,3,0,0
2022-03-18,Kansas,Wichita,18,4,3,0,0
2022-03-18,Alabama,Mobile,18,4,3,0,0
2022-03-18,Indiana,South Bend,18,4,3,0,0
2022-03-18,Louisiana,Baton Rouge,18,4,3,0,0
2022-03-19,Louisiana,Alexandria,19,5,3,1,0
2022-03-19,Washington,Tacoma (Parkland),19,5,3,1,0
2022-03-19,Ohio,Springfield,19,5,3,1,0
2022-03-20,Connecticut,New Haven,20,6,3,1,0
2022-03-20,California,Compton,20,6,3,1,0
2022-03-20,Texas,Houston,20,6,3,1,0
2022-03-20,Kentucky,Louisville,20,6,3,1,0
2022-03-20,Texas,Houston,20,6,3,1,0
2022-03-23,West Virginia,Bluefield,23,2,3,0,0
2022-03-23,Pennsylvania,York,23,2,3,0,0
2022-03-23,Florida,Panama City Beach,23,2,3,0,0
2022-03-24,Minnesota,Minneapolis,24,3,3,0,0
2022-03-24,North Carolina,Laurinburg,24,3,3,0,0
2022-03-24,Texas,Killeen,24,3,3,0,0
2022-03-24,Arizona,El Mirage,24,3,3,0,0
2022-03-24,Pennsylvania,Philadelphia,24,3,3,0,0
2022-03-25,Missouri,Saint Louis,25,4,3,0,0
2022-03-25,Michigan,Marquette,25,4,3,0,0
2022-03-25,District of Columbia,Washington,25,4,3,0,0
2022-03-25,Missouri,Saint Louis,25,4,3,0,0
2022-03-25,Texas,Marietta,25,4,3,0,0
2022-03-26,Colorado,Denver,26,5,3,1,0
2022-03-26,Maryland,Baltimore,26,5,3,1,0
2022-03-26,New Mexico,Roswell,26,5,3,1,0
2022-03-26,North Carolina,Durham,26,5,3,1,0
2022-03-27,North Carolina,High Point,27,6,3,1,0
2022-03-27,Texas,Beaumont,27,6,3,1,0
2022-03-27,Ohio,Cincinnati,27,6,3,1,0
2022-03-27,California,San Bernardino,27,6,3,1,0
2022-03-27,North Carolina,Sylva,27,6,3,1,0
2022-03-28,Colorado,Greeley,28,0,3,0,0
2022-03-28,Arkansas,Pine Bluff,28,0,3,0,0
2022-03-28,New Mexico,Albuquerque,28,0,3,0,0
2022-03-29,Texas,Fredericksburg,29,1,3,0,0
2022-03-29,Missouri,Saint Louis,29,1,3,0,0
2022-03-29,North Carolina,Charlotte,29,1,3,0,0
2022-03-29,Oklahoma,Oklahoma City,29,1,3,0,0
2022-03-30,California,Temecula,30,2,3,0,0
2022-03-30,Alabama,Birmingham (Midfield),30,2,3,0,0
2022-03-30,Pennsylvania,Pittsburgh,30,2,3,0,0
2022-03-31,Arkansas,North Little Rock,31,3,3,0,0
2022-03-31,New Jersey,Trenton,31,3,3,0,0
2022-03-31,South Carolina,Greenville,31,3,3,0,0
2022-03-31,New York,Brooklyn,31,3,3,0,0
2022-03-31,Georgia,Columbus,31,3,3,0,0
2022-03-31,Tennessee,Chattanooga,31,3,3,0,0
2022-04-01,Tennessee,Memphis,1,4,4,0,0
2022-04-01,California,Bakersfield,1,4,4,0,0
2022-04-01,Missouri,Lees Summit,1,4,4,0,0
2022-04-01,Texas,San Antonio,1,4,4,0,0
2022-04-02,Virginia,Hampton,2,5,4,1,0
2022-04-02,Virginia,Petersburg,2,5,4,1,0
2022-04-02,Alabama,Talladega,2,5,4,1,0
2022-04-02,Georgia,Atlanta,2,5,4,1,0
2022-04-03,Florida,Belleview,3,6,4,1,0
2022-04-04,Texas,Dallas,4,0,4,0,0
2022-04-04,Washington,Seattle,4,0,4,0,0
2022-04-04,Pennsylvania,Philadelphia,4,0,4,0,0
2022-04-04,Pennsylvania,Philadelphia,4,0,4,0,0
2022-04-05,Mississippi,Bay Saint Louis (Bayside Park),5,1,4,0,0
2022-04-06,Virginia,Newport News,6,2,4,0,0
2022-04-06,Missouri,Saint Joseph,6,2,4,0,0
2022-04-06,California,San Bernardino,6,2,4,0,0
2022-04-07,Oklahoma,Kingfisher,7,3,4,0,0
2022-04-08,New York,Bronx,8,4,4,0,0
2022-04-08,Illinois,Bloomington,8,4,4,0,0
2022-04-08,Colorado,Denver,8,4,4,0,0
2022-04-08,Colorado,Denver,8,4,4,0,0
2022-04-09,Virginia,Richmond,9,5,4,1,0
2022-04-09,South Carolina,Columbia,9,5,4,1,0
2022-04-09,Illinois,Chicago,9,5,4,1,0
2022-04-09,California,Oakland,9,5,4,1,0
2022-04-09,Montana,Billings,9,5,4,1,0
2022-04-10,Virginia,Richmond,10,6,4,1,0
2022-04-10,Indiana,Indianapolis,10,6,4,1,0
2022-04-10,California,Willowbrook,10,6,4,1,0
2022-04-10,Kansas,Mission,10,6,4,1,0
2022-04-10,Georgia,Columbus,10,6,4,1,0
2022-04-11,Texas,Houston,11,0,4,0,0
2022-04-11,Nevada,Las Vegas,11,0,4,0,0
2022-04-11,Illinois,Chicago,11,0,4,0,0
2022-04-11,District of Columbia,Washington,11,0,4,0,0
2022-04-11,California,Moreno Valley,11,0,4,0,0
2022-04-11,California,Moreno Valley,11,0,4,0,0
2022-04-11,Alabama,Opelika,11,0,4,0,0
2022-04-12,Missouri,Saint Louis,12,1,4,0,0
2022-04-12,North Carolina,Raleigh,12,1,4,0,0
2022-04-12,Texas,Fort Worth,12,1,4,0,0
2022-04-13,Arkansas,Rogers,13,2,4,0,0
2022-04-13,Florida,Sanford,13,2,4,0,0
2022-04-13,Kentucky,Louisville,13,2,4,0,0
2022-04-13,Florida,Pompano Beach (North Lauderdale),13,2,4,0,0
2022-04-14,Louisiana,Monroe,14,3,4,0,0
2022-04-14,Texas,San Antonio,14,3,4,0,0
2022-04-14,Illinois,Chicago,14,3,4,0,0
2022-04-15,Alaska,Anchorage,15,4,4,0,0
2022-04-15,Ohio,Mansfield,15,4,4,0,0
2022-04-15,California,Long Beach,15,4,4,0,0
2022-04-15,California,Livermore,15,4,4,0,0
2022-04-16,California,Exeter,16,5,4,1,0
2022-04-16,New Mexico,Roswell,16,5,4,1,0
2022-04-16,Pennsylvania,Philadelphia,16,5,4,1,0
2022-04-16,Louisiana,Marksville,16,5,4,1,0
2022-04-16,New Mexico,Roswell,16,5,4,1,0
2022-04-17,Florida,Jacksonville,17,6,4,1,0
2022-04-17,Pennsylvania,Pittsburgh,17,6,4,1,0
2022-04-17,South Carolina,Columbia,17,6,4,1,0
2022-04-17,Louisiana,Shreveport,17,6,4,1,0
2022-04-17,Oregon,Portland,17,6,4,1,0
2022-04-17,Wisconsin,Milwaukee,17,6,4,1,0
2022-04-17,Pennsylvania,Pittsburgh,17,6,4,1,0
2022-04-18,Arkansas,Jonesboro,18,0,4,0,0
2022-04-19,Indiana,Evansville,19,1,4,0,0
2022-04-19,Pennsylvania,Pittsburgh (Wilkinsburg),19,1,4,0,0
2022-04-20,Oregon,Bandon,20,2,4,0,0
2022-04-20,South Carolina,Columbia,20,2,4,0,0
2022-04-20,Georgia,Lithonia,20,2,4,0,0
2022-04-20,Minnesota,Duluth,20,2,4,0,0
2022-04-21,New York,Binghamton,21,3,4,0,0
2022-04-22,Mississippi,Jackson,22,4,4,0,0
2022-04-22,Texas,Humble,22,4,4,0,0
2022-04-22,Texas,Austin,22,4,4,0,0
2022-04-22,Pennsylvania,Kennett Square,22,4,4,0,0
2022-04-22,Louisiana,Baton Rouge,22,4,4,0,0
2022-04-23,Alabama,Mobile,23,5,4,1,0
2022-04-23,South Carolina,Florence,23,5,4,1,0
2022-04-23,Colorado,Denver,23,5,4,1,0
2022-04-23,Virginia,Hampton,23,5,4,1,0
2022-04-24,Wisconsin,Milwaukee,24,6,4,1,0
2022-04-24,Florida,Fort Myers,24,6,4,1,0
2022-04-24,South Carolina,North Charleston,24,6,4,1,0
2022-04-24,Arizona,Casa Grande,24,6,4,1,0
2022-04-24,Texas,Fort Worth,24,6,4,1,0
2022-04-24,South Carolina,Myrtle Beach,24,6,4,1,0
2022-04-24,Mississippi,Columbus,24,6,4,1,0
2022-04-25,North Carolina,Yanceyville,25,0,4,0,0
2022-04-26,South Carolina,Rock Hill,26,1,4,0,0
2022-04-26,Michigan,Ishpeming,26,1,4,0,0
2022-04-26,Georgia,Macon,26,1,4,0,0
2022-04-26,South Carolina,Rock Hill,26,1,4,0,0
2022-04-26,South Carolina,Rock Hill,26,1,4,0,0
2022-04-27,Ohio,Mansfield,27,2,4,0,0
2022-04-27,Alabama,Birmingham (Midfield),27,2,4,0,0
2022-04-27,Illinois,Chicago,27,2,4,0,0
2022-04-28,Indiana,Elkhart,28,3,4,0,0
2022-04-28,Washington,Kennewick,28,3,4,0,0
2022-04-28,Mississippi,Meridian,28,3,4,0,0
2022-04-28,Illinois,Chicago,28,3,4,0,0
2022-04-29,Pennsylvania,Norristown,29,4,4,0,0
2022-04-29,Texas,Humble,29,4,4,0,0
2022-04-29,Pennsylvania,Norristown,29,4,4,0,0
2022-04-29,Tennessee,Jackson,29,4,4,0,0
2022-04-30,Ohio,Toledo,30,5,4,1,0
2022-04-30,Texas,Austin,30,5,4,1,0
2022-04-30,Mississippi,Jackson,30,5,4,1,0
2022-04-30,Indiana,Kokomo,30,5,4,1,0
