Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations,year,Participant Gender,Participant Name,Participant Age Group,# Casualties,Latitude,Longitude,Day Name,Month
2020-12-19,Ohio,Cleveland,18121 Euclid Ave,0.0,1.0,1.0,0.0,1.0,,2020,,,,2.0,41.4996574,-81.6936772,Saturday,December
2020-12-19,Texas,Kyle,100 block of Dusky Thrush Dr,0.0,0.0,0.0,1.0,1.0,,2020,,,,1.0,29.9892816,-97.877174,Saturday,December
2020-12-19,Louisiana,New Iberia,Verna St and Emily St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,30.0035365,-91.8187285,Saturday,December
2020-12-19,Arkansas,Little Rock,5200 block of Peach Leaf Cove,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,34.7465071,-92.2896267,Saturday,December
2020-12-19,California,Los Angeles,431 S Hewitt St,2.0,1.0,0.0,0.0,0.0,,2020,,,,3.0,34.0536909,-118.242766,Saturday,December
2020-12-19,New York,Staten Island,Victory Blvd and Cebra Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,40.5834557,-74.1496048,Saturday,December
2020-12-19,Indiana,Gas City,4598 S Co Rd 600 E,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,40.4872625,-85.6130311,Saturday,December
2020-12-19,Alabama,Wagarville,100 block of Sam Hill Rd,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,44.0308542,-84.4675116,Saturday,December
2020-12-19,Georgia,Columbus,Kelly Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.9622601,-83.0007065,Saturday,December
2020-12-19,Kentucky,Corbin,2140 KY-312,1.0,0.0,0.0,1.0,0.0,,2020,,,,2.0,36.9486986,-84.0968761,Saturday,December
2020-12-19,California,Inglewood (Lennox),10300 block of Burin Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.9381923,-118.3482712,Saturday,December
2020-12-19,Kentucky,Louisville,4100 block of Hillview Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,38.2542376,-85.759407,Saturday,December
2020-12-19,Missouri,Helena,14581 3rd St,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,46.5927425,-112.036277,Saturday,December
2020-12-19,New York,Rochester,100 Resolute Cir,1.0,1.0,0.0,0.0,2.0,,2020,,,,2.0,43.157285,-77.615214,Saturday,December
2020-12-19,California,Antelope,8303 Walerga Rd,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,42.1864809,-98.0716943,Saturday,December
2020-12-19,California,Oakland,1400 block of 28th Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,37.8044557,-122.271356,Saturday,December
2020-12-19,Ohio,Cleveland,OH-77 and Fleet Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.4996574,-81.6936772,Saturday,December
2020-12-19,Arizona,Tucson,10997 E Palmetto Pointe Trl,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,32.2228765,-110.9748477,Saturday,December
2020-12-19,Michigan,Albion,100 block of W Porter St,1.0,0.0,0.0,1.0,0.0,,2020,,,,2.0,54.31536155,-1.91802349480124,Saturday,December
2020-12-19,Arizona,Phoenix,51st Ave and Baseline Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.4484367,-112.074141,Saturday,December
2020-12-19,Arkansas,Little Rock,9400 block of Price Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,34.7465071,-92.2896267,Saturday,December
2020-12-19,Alabama,Montgomery,4100 block of Troy Hwy,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,32.3669656,-86.3006485,Saturday,December
2020-12-19,Oklahoma,Oklahoma City,9700 block of High Noon Rd,1.0,1.0,1.0,0.0,1.0,,2020,,,,3.0,35.4729886,-97.5170536,Saturday,December
2020-12-19,Texas,Dallas,10508 Harry Hines Blvd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,32.7762719,-96.7968559,Saturday,December
2020-12-19,Arkansas,Camden,Mt Holly Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9448402,-75.1198911,Saturday,December
2020-12-19,Ohio,Fairfield,Brittany Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.7886111,-82.6418883,Saturday,December
2020-12-19,Texas,Houston,11810 Hammond Dr,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,29.7589382,-95.3676974,Saturday,December
2020-12-19,Arizona,Tucson,6301 S Park Ave,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,32.2228765,-110.9748477,Saturday,December
2020-12-19,Michigan,Flint,900 block of Middleton St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,43.0161693,-83.6900211,Saturday,December
2020-12-19,Louisiana,Opelousas,600 block of Patsy St,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,30.5335302,-92.081509,Saturday,December
2020-12-19,Texas,Corpus Christi,2600 Ocean Dr,2.0,1.0,0.0,0.0,1.0,,2020,,,,3.0,27.7635302,-97.4033191,Saturday,December
2020-12-19,Wisconsin,Milwaukee,4610 W Fond Du Lac Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,43.0349931,-87.922497,Saturday,December
2020-12-19,North Carolina,Durham,3022 Fayetteville St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.996653,-78.9018053,Saturday,December
2020-12-19,Ohio,Akron,800 block of Wall St,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,41.083064,-81.518485,Saturday,December
2020-12-19,Georgia,Adel,1100 block of Birch St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.6174123,-94.0185176,Saturday,December
2020-12-19,Alabama,Montgomery,4600 block of Virginia Pines Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,32.3669656,-86.3006485,Saturday,December
2020-12-19,California,San Mateo,81 W Hillsdale Blvd,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,37.496904,-122.3330573,Saturday,December
2020-12-19,Maryland,Baltimore,1900 block of Vine St,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,39.2908816,-76.610759,Saturday,December
2020-12-19,Texas,Rowlett,,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,32.9029017,-96.56388,Saturday,December
2020-12-19,Illinois,Chicago,1336 W 87th St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Saturday,December
2020-12-19,Illinois,Chicago,3200 block of W 64th St,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,41.8755616,-87.6244212,Saturday,December
2020-12-19,Illinois,Chicago,1200 block of S Washtenaw Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Saturday,December
2020-12-19,Florida,Fort Lauderdale,600 block of NW 3rd Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,26.1223084,-80.1433786,Saturday,December
2020-12-19,Ohio,Toledo,1200 block of Mason St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.8560679,-4.0239568,Saturday,December
2020-12-19,Ohio,Columbus,2 Reeb Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9622601,-83.0007065,Saturday,December
2020-12-19,Ohio,Cleveland,10300 block of Grandview Ave,1.0,2.0,0.0,0.0,0.0,,2020,,,,3.0,41.4996574,-81.6936772,Saturday,December
2020-12-19,Illinois,Chicago,6800 block of S Cornell Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Saturday,December
2020-12-20,Florida,Lake Worth,N E St and Lucerne Ave,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,32.8048507,-97.44502,Sunday,December
2020-12-20,California,Fresno,N Cedar Ave and E Dakota Ave,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,36.7295295,-119.70886126075588,Sunday,December
2020-12-20,South Carolina,Charleston,1300 block of Secessionville Rd,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,32.7884363,-79.9399309,Sunday,December
2020-12-20,Alaska,Anchorage,4600 block of Reka Dr,0.0,0.0,0.0,1.0,0.0,,2020,,,,1.0,61.2163129,-149.894852,Sunday,December
2020-12-20,Kansas,Kansas City,Grandview Blvd and N 23rd St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,39.100105,-94.5781416,Sunday,December
2020-12-20,Connecticut,Bridgeport,456 Connecticut Ave,2.0,2.0,0.0,0.0,0.0,,2020,,,,4.0,41.1670412,-73.2048348,Sunday,December
2020-12-20,Pennsylvania,Philadelphia,260 W Lehigh Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Sunday,December
2020-12-20,Tennessee,Enville,Nolen Rd,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,52.4792083,-2.256466,Sunday,December
2020-12-20,Colorado,Denver,1000 block of W 14th Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.7392364,-104.984862,Sunday,December
2020-12-20,Illinois,Rockford,3600 block of Teal Ln,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,42.2713945,-89.093966,Sunday,December
2020-12-20,Indiana,Indianapolis,600 block of Cottage Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.7683331,-86.1583502,Sunday,December
2020-12-20,California,Modesto,Larkin Ave and Empire Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,37.6390972,-120.9968782,Sunday,December
2020-12-20,Alabama,Selma,200 block of Water Ave,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,32.4078632,-87.0207473,Sunday,December
2020-12-20,Pennsylvania,Philadelphia,200 block of E Lehigh Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Sunday,December
2020-12-20,California,Lancaster,400 block of W Ave J 12,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,40.03813,-76.3056686,Sunday,December
2020-12-20,Illinois,Rockford,1000 block of Broadway,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,42.2713945,-89.093966,Sunday,December
2020-12-20,Maryland,Baltimore,Old Frederick Rd and S Kossuth Ave,0.0,2.0,0.0,0.0,1.0,,2020,,,,2.0,39.2908816,-76.610759,Sunday,December
2020-12-20,Louisiana,Baker,5000 block of Weston Ave,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,0.19541795,-176.47793588059142,Sunday,December
2020-12-20,Tennessee,Cookeville,2100 block of Wildwood Rd,0.0,1.0,1.0,0.0,4.0,,2020,,,,2.0,36.1623886,-85.4997057,Sunday,December
2020-12-20,North Carolina,Hope Mills,2900 Block of Cage St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,34.9704419,-78.9453056,Sunday,December
2020-12-20,Tennessee,Memphis,King Rd and Millwood Rd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,35.1460249,-90.0517638,Sunday,December
2020-12-20,Tennessee,Memphis,1143 Bradley St,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,35.1460249,-90.0517638,Sunday,December
2020-12-20,North Carolina,Fayetteville,913 Willow St,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,36.0625843,-94.1574328,Sunday,December
2020-12-20,Illinois,Chicago,1100 block of S Homan Ave,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,41.8755616,-87.6244212,Sunday,December
2020-12-20,Kentucky,East Bernstadt,63 State Hwy 1376,0.0,1.0,0.0,0.0,3.0,,2020,,,,1.0,37.1895318,-84.1177098,Sunday,December
2020-12-20,Minnesota,Minneapolis,3200 block of Aldrich Ave N,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,44.9772995,-93.2654692,Sunday,December
2020-12-20,Nebraska,Omaha,N 58th St and Ames Ave,0.0,1.0,0.0,0.0,3.0,,2020,,,,1.0,41.2587459,-95.9383758,Sunday,December
2020-12-20,Indiana,Merrillville,5790 Grant St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.4828144,-87.3328139,Sunday,December
2020-12-20,Virginia,Portsmouth,600 block of Rutter St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,50.8036831,-1.075614,Sunday,December
2020-12-20,Kentucky,Mayfield,198 Smiths Ln,0.0,3.0,0.0,1.0,0.0,,2020,,,,4.0,36.7413624,-88.6352595,Sunday,December
2020-12-20,Texas,Houston,402 E Roselane St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Sunday,December
2020-12-20,Alabama,Friendship,,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,43.9705262,-89.816793,Sunday,December
2020-12-20,Tennessee,Memphis,1500 block of Paullus Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,35.1460249,-90.0517638,Sunday,December
2020-12-20,Texas,Humble,9200 block of Red Castle Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,29.9988312,-95.2621553,Sunday,December
2020-12-20,Texas,Corpus Christi,600 block of Shoreline Blvd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,27.7635302,-97.4033191,Sunday,December
2020-12-20,Texas,Lufkin,1500 block of Allen Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,31.3386242,-94.7288558,Sunday,December
2020-12-20,Oklahoma,Sawyer,321 Broadway Hwy 70,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,45.8731634,-91.1468287,Sunday,December
2020-12-20,Oklahoma,Tulsa,2600 block of S Memorial Dr,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,36.1563122,-95.9927516,Sunday,December
2020-12-20,Missouri,Saint Louis,Washington Ave and 6th St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,38.6280278,-90.1910154,Sunday,December
2020-12-20,Illinois,Chicago,10800 block of S Morgan St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Sunday,December
2020-12-20,Florida,West Palm Beach,Community Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,26.715364,-80.0532942,Sunday,December
2020-12-20,Florida,Altamonte Springs,200 S SR 434,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,28.6619154,-81.3885899,Sunday,December
2020-12-20,Florida,Miami,2 NE 79th St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,25.7741728,-80.19362,Sunday,December
2020-12-20,North Carolina,Siler City,Waterford St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.7234734,-79.4622431,Sunday,December
2020-12-20,Florida,Palmetto,2100 block of 3rd Ave E,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,27.5214269,-82.5723193,Sunday,December
2020-12-20,South Carolina,Pendleton,950 Cherry St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,38.6914606,-84.3689142,Sunday,December
2020-12-20,Arizona,Mesa,E University Dr and N Higley Rd,0.0,1.0,1.0,0.0,1.0,,2020,,,,2.0,33.4151005,-111.831455,Sunday,December
2020-12-20,Georgia,Gordon,153 Westbrook Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,34.5019651,-84.8986308,Sunday,December
2020-12-20,Arizona,Tucson,E Mossman Rd and S Jeanette Blvd,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,32.2228765,-110.9748477,Sunday,December
2020-12-20,Missouri,Hazelwood,6811 Howdershell Rd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,38.7761446,-90.3715909,Sunday,December
2020-12-20,Kansas,Kansas City,N 18th St and Cleveland Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.100105,-94.5781416,Sunday,December
2020-12-20,Illinois,Chicago,600 block of S Independence Blvd,2.0,1.0,0.0,0.0,1.0,,2020,,,,3.0,41.8755616,-87.6244212,Sunday,December
2020-12-20,Maryland,Baltimore,3900 block of Bonner Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.2908816,-76.610759,Sunday,December
2020-12-20,Georgia,Decatur,,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.8454163,-88.9524151,Sunday,December
2020-12-21,New York,Hempstead,Dartmouth St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.6949319,-93.6929825,Monday,December
2020-12-21,Georgia,Atlanta,3440 Peachtree Rd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,33.7489924,-84.3902644,Monday,December
2020-12-21,Alabama,Athens,18563 Yarbrough Rd,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,37.9839412,23.7283052,Monday,December
2020-12-21,California,San Francisco,US-101,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,37.7790262,-122.419906,Monday,December
2020-12-21,Texas,Houston,500 N Sam Houston Pkwy W Service Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Monday,December
2020-12-21,New York,Corona (Queens),116-80 Guy R Brewer Blvd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,40.7469593,-73.8601456,Monday,December
2020-12-21,Missouri,Springfield,2933 S National Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,39.7990175,-89.6439575,Monday,December
2020-12-21,Florida,Fort Walton Beach,8 Memorial Pkwy SW,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,30.4057552,-86.618842,Monday,December
2020-12-21,Florida,Tampa,N 18th St and E 19th Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,27.9477595,-82.458444,Monday,December
2020-12-21,Georgia,Macon,3044 Bloomfield Dr,1.0,1.0,0.0,0.0,5.0,,2020,,,,2.0,32.8406946,-83.6324022,Monday,December
2020-12-21,South Carolina,Spartanburg,1000 Pinegate Dr,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,34.9498007,-81.9320157,Monday,December
2020-12-21,California,Sacramento,5755 Callie Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,38.5810606,-121.493895,Monday,December
2020-12-21,Ohio,Bedford (Bedford Heights),5977 Bear Creek Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,52.15083905,-0.4755077962543957,Monday,December
2020-12-21,Maryland,Baltimore,1300 block of W Pratt St,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,39.2908816,-76.610759,Monday,December
2020-12-21,California,Los Angeles,5600 block of Via Corona Ave,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,34.0536909,-118.242766,Monday,December
2020-12-21,Kansas,Wichita,N Webb Rd and E 13th St N,0.0,0.0,0.0,1.0,0.0,,2020,,,,1.0,37.6922361,-97.3375448,Monday,December
2020-12-21,Texas,Nacogdoches,2000 block of Pruitt Hill Cir,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,31.5970503,-94.5927451,Monday,December
2020-12-21,South Carolina,Ladson,3340 Shipley St,2.0,1.0,0.0,0.0,1.0,,2020,,,,3.0,32.9857275,-80.1098123,Monday,December
2020-12-21,Michigan,Benton Harbor,800 block of Ogden Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,42.1167065,-86.4541894,Monday,December
2020-12-21,Michigan,Flint,1300 block of Forest Hill Ave,0.0,2.0,0.0,0.0,0.0,,2020,,,,2.0,43.0161693,-83.6900211,Monday,December
2020-12-21,North Carolina,Charlotte,5800 block of Farm Pond Ln,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,35.2272086,-80.8430827,Monday,December
2020-12-21,Maryland,Baltimore,800 block of Beaumont Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.2908816,-76.610759,Monday,December
2020-12-21,Illinois,Chicago,3021 S Union Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,41.8755616,-87.6244212,Monday,December
2020-12-21,New York,Brooklyn,960 Atlantic Ave,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,40.6526006,-73.9497211,Monday,December
2020-12-21,South Carolina,Columbia,200 block of Shagbark Ave,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,4.099917,-72.9088133,Monday,December
2020-12-21,Minnesota,Saint Paul,300 block of Larpenteur Ave W,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,44.9497487,-93.0931028,Monday,December
2020-12-21,Tennessee,Nashville,3110 Elm Hill Pike,1.0,1.0,0.0,0.0,1.0,,2020,,,,2.0,36.1622767,-86.7742984,Monday,December
2020-12-21,Kentucky,Louisville,2203 Dixie Hwy,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,38.2542376,-85.759407,Monday,December
2020-12-21,Florida,Saint Petersburg,1700 block of Yale St S,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,27.7703796,-82.6695085,Monday,December
2020-12-21,Florida,Miami (Doral),901 NW 97th Ave,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,25.8195424,-80.3553302,Monday,December
2020-12-21,Texas,Houston,7600 block of Liberty Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Monday,December
2020-12-21,Colorado,Alamosa,1318 Main St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,37.5780995,-105.7890452,Monday,December
2020-12-21,North Carolina,Gastonia,Mountain View St,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,35.2622654,-81.1838186,Monday,December
2020-12-21,Tennessee,Nashville,6100 Charlotte Pike,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,36.1622767,-86.7742984,Monday,December
2020-12-21,California,Los Angeles,US-101,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,34.0536909,-118.242766,Monday,December
2020-12-21,Texas,Houston,11100 block of Sabo Rd,0.0,0.0,0.0,1.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Monday,December
2020-12-21,Kentucky,Murray,2800 block of Cook Store Trail,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,34.7851861,-84.7352262,Monday,December
2020-12-21,Pennsylvania,York,900 block of E King St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,53.9590555,-1.0815361,Monday,December
2020-12-21,Texas,Liberty (county),,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,30.0856736,-94.7856262,Monday,December
2020-12-21,Florida,Lake City,3430 N US-441,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,44.4478474,-92.2678663,Monday,December
2020-12-21,Alabama,Mobile,3600 Michael Blvd,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,30.6867339,-88.0848929,Monday,December
2020-12-21,Tennessee,Memphis,160 Hayden Pl,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.1460249,-90.0517638,Monday,December
2020-12-21,Kentucky,Paris,Williams St,0.0,1.0,0.0,0.0,3.0,,2020,,,,1.0,48.8534951,2.3483915,Monday,December
2020-12-21,New York,Syracuse,100 block of Clyde Ave,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,43.0481221,-76.1474244,Monday,December
2020-12-21,Maryland,Baltimore,700 block of E Jeffrey St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.2908816,-76.610759,Monday,December
2020-12-21,Tennessee,Memphis,3230 Benjestown Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.1460249,-90.0517638,Monday,December
2020-12-21,Ohio,Cleveland,Cedar Ave and E 71st St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.4996574,-81.6936772,Monday,December
2020-12-21,Florida,Orlando,5350 S Kirkman Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,28.5421109,-81.3790304,Monday,December
2020-12-21,District of Columbia,Washington,5000 block of Bass Pl SE,0.0,1.0,0.0,0.0,2.0,,2020,,,,1.0,38.8950368,-77.0365427,Monday,December
2020-12-21,Missouri,Saint Louis (Jennings),1900 block of D'Amato Ct,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,38.719184,-90.2611199,Monday,December
2020-12-21,Illinois,Chicago,2500 block of W Cortez St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,41.8755616,-87.6244212,Monday,December
2020-12-21,Illinois,Chicago,5400 block of S Paulina St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,41.8755616,-87.6244212,Monday,December
2020-12-21,Delaware,Wilmington,200 block of N Dupont St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.7459468,-75.546589,Monday,December
2020-12-21,Ohio,Cincinnati,3300 block of Werk Rd,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.1014537,-84.5124602,Monday,December
2020-12-22,Virginia,Woodbridge (Lake Ridge),12700 block of Harbor Dr,1.0,1.0,1.0,0.0,2.0,,2020,,,,3.0,38.68172335,-77.30200947318156,Tuesday,December
2020-12-22,Virginia,Portsmouth,Portsmouth Blvd and Truxton Ave,1.0,1.0,0.0,0.0,3.0,,2020,,,,2.0,50.8036831,-1.075614,Tuesday,December
2020-12-22,Oklahoma,Muskogee,826 S York St,2.0,2.0,0.0,0.0,0.0,,2020,,,,4.0,35.6630196,-95.3927706,Tuesday,December
2020-12-22,Washington,Vancouver,505 NE 87th Ave,0.0,1.0,0.0,1.0,0.0,,2020,,,,2.0,49.2608724,-123.113952,Tuesday,December
2020-12-22,West Virginia,Beckley,Robert C Byrd Dr,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,37.7781702,-81.1881557,Tuesday,December
2020-12-22,Georgia,Atlanta,232 Forsyth St SW,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,33.7489924,-84.3902644,Tuesday,December
2020-12-22,California,Stockton,Waudman Ave and Don Ave,1.0,2.0,0.0,0.0,1.0,,2020,,,,3.0,37.9577016,-121.2907796,Tuesday,December
2020-12-22,Texas,Houston,131 Wellington St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Tuesday,December
2020-12-22,Texas,Houston,8056 Lenore St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,29.7589382,-95.3676974,Tuesday,December
2020-12-22,North Carolina,Charlotte,1100 block of McAlway Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.2272086,-80.8430827,Tuesday,December
2020-12-22,Pennsylvania,Philadelphia,1200 block of N 52nd St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,39.9527237,-75.1635262,Tuesday,December
2020-12-22,Pennsylvania,Waterford,10679 Sampson Rd,1.0,0.0,0.0,1.0,0.0,,2020,,,,2.0,52.2609997,-7.1119081,Tuesday,December
2020-12-22,North Carolina,Charlotte,3100 block of Fairbrook Dr,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,35.2272086,-80.8430827,Tuesday,December
2020-12-22,Tennessee,Nashville,Swiss Ave and Zermatt Ave,0.0,1.0,0.0,0.0,1.0,,2020,,,,1.0,36.1622767,-86.7742984,Tuesday,December
2020-12-22,Kentucky,Hopkinsville,502 Brown St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,36.8657651,-87.4889532,Tuesday,December
2020-12-22,South Carolina,Charleston,16 Flood St,0.0,1.0,0.0,0.0,0.0,,2020,,,,1.0,32.7884363,-79.9399309,Tuesday,December
2020-12-22,Texas,Arlington,1500 block of Summer Bay Cir,1.0,1.0,0.0,0.0,2.0,,2020,,,,2.0,32.7355816,-97.1071186,Tuesday,December
2020-12-22,California,Guadalupe,1000 block of Escalante St,1.0,1.0,0.0,0.0,0.0,,2020,,,,2.0,29.6480061,-97.8279576,Tuesday,December
